target_key,rho,efficacy,collateral,neighbor_count,neighbors_observed,neighbors_full_correct,gap_term
0001eb79-0d88-4cb1-809e-1a1564137738,0.95,1.0,0.0,5,5,5,0.0
0001eb79-0d88-4cb1-809e-1a1564137738,0.9,1.0,0.0,5,5,5,0.0
0001eb79-0d88-4cb1-809e-1a1564137738,0.85,1.0,0.0,5,5,5,0.0
0001eb79-0d88-4cb1-809e-1a1564137738,0.8,1.0,0.0,5,5,5,0.0
0001eb79-0d88-4cb1-809e-1a1564137738,0.75,1.0,0.0,5,5,5,0.0
0001eb79-0d88-4cb1-809e-1a1564137738,0.7,1.0,0.0,5,5,5,0.0
03090ea5-4620-4e13-a4f8-a51d439c44f1,0.95,1.0,0.0,5,5,5,0.0
03090ea5-4620-4e13-a4f8-a51d439c44f1,0.9,1.0,0.0,5,5,5,0.0
03090ea5-4620-4e13-a4f8-a51d439c44f1,0.85,1.0,0.0,5,5,5,0.0
03090ea5-4620-4e13-a4f8-a51d439c44f1,0.8,1.0,0.0,5,5,5,0.0
03090ea5-4620-4e13-a4f8-a51d439c44f1,0.75,1.0,0.0,5,5,5,0.0
03090ea5-4620-4e13-a4f8-a51d439c44f1,0.7,1.0,0.0,5,5,5,0.0
03475710-ca9c-4f55-be25-c9b9fc4675dc,0.95,1.0,0.0,5,5,5,0.0
03475710-ca9c-4f55-be25-c9b9fc4675dc,0.9,1.0,0.0,5,5,5,0.0
03475710-ca9c-4f55-be25-c9b9fc4675dc,0.85,1.0,0.0,5,5,5,0.0
03475710-ca9c-4f55-be25-c9b9fc4675dc,0.8,1.0,0.0,5,5,5,0.0
03475710-ca9c-4f55-be25-c9b9fc4675dc,0.75,1.0,0.0,5,5,5,0.0
03475710-ca9c-4f55-be25-c9b9fc4675dc,0.7,1.0,0.0,5,5,5,0.0
03dbc745-f06a-49ac-b374-acaf25977399,0.95,1.0,0.0,5,5,5,0.0
03dbc745-f06a-49ac-b374-acaf25977399,0.9,1.0,0.0,5,5,5,0.0
03dbc745-f06a-49ac-b374-acaf25977399,0.85,1.0,0.0,5,5,5,0.0
03dbc745-f06a-49ac-b374-acaf25977399,0.8,1.0,0.0,5,5,5,0.0
03dbc745-f06a-49ac-b374-acaf25977399,0.75,1.0,0.0,5,5,5,0.0
03dbc745-f06a-49ac-b374-acaf25977399,0.7,1.0,0.0,5,5,5,0.0
0498ddfa-264a-4244-820d-6daadeda3f02,0.95,1.0,0.0,5,5,5,0.0
0498ddfa-264a-4244-820d-6daadeda3f02,0.9,1.0,0.0,5,5,5,0.0
0498ddfa-264a-4244-820d-6daadeda3f02,0.85,1.0,0.0,5,5,5,0.0
0498ddfa-264a-4244-820d-6daadeda3f02,0.8,1.0,0.0,5,5,5,0.0
0498ddfa-264a-4244-820d-6daadeda3f02,0.75,1.0,0.0,5,5,5,0.0
0498ddfa-264a-4244-820d-6daadeda3f02,0.7,1.0,0.0,5,5,5,0.0
04ae4dcc-e7b8-4a61-af3d-e469f1f1fc2e,0.95,1.0,0.0,5,5,5,0.0
04ae4dcc-e7b8-4a61-af3d-e469f1f1fc2e,0.9,1.0,0.0,5,5,5,0.0
04ae4dcc-e7b8-4a61-af3d-e469f1f1fc2e,0.85,1.0,0.0,5,5,5,0.0
04ae4dcc-e7b8-4a61-af3d-e469f1f1fc2e,0.8,1.0,0.0,5,5,5,0.0
04ae4dcc-e7b8-4a61-af3d-e469f1f1fc2e,0.75,1.0,0.0,5,5,5,0.0
04ae4dcc-e7b8-4a61-af3d-e469f1f1fc2e,0.7,1.0,0.0,5,5,5,0.0
04bcd0dd-27ce-46d9-a6c6-5f908281d5ee,0.95,1.0,0.0,5,5,5,0.0
04bcd0dd-27ce-46d9-a6c6-5f908281d5ee,0.9,1.0,0.0,5,5,5,0.0
04bcd0dd-27ce-46d9-a6c6-5f908281d5ee,0.85,1.0,0.0,5,5,5,0.0
04bcd0dd-27ce-46d9-a6c6-5f908281d5ee,0.8,1.0,0.0,5,5,5,0.0
04bcd0dd-27ce-46d9-a6c6-5f908281d5ee,0.75,1.0,0.0,5,5,5,0.0
04bcd0dd-27ce-46d9-a6c6-5f908281d5ee,0.7,1.0,0.0,5,5,5,0.0
04e42872-2e62-4930-bdf4-d9e04c20090c,0.95,1.0,0.0,6,6,6,0.0
04e42872-2e62-4930-bdf4-d9e04c20090c,0.9,1.0,0.0,6,6,6,0.0
04e42872-2e62-4930-bdf4-d9e04c20090c,0.85,1.0,0.0,6,6,6,0.0
04e42872-2e62-4930-bdf4-d9e04c20090c,0.8,1.0,0.0,6,6,6,0.0
04e42872-2e62-4930-bdf4-d9e04c20090c,0.75,0.0,0.0,6,6,6,1.0
04e42872-2e62-4930-bdf4-d9e04c20090c,0.7,1.0,0.0,6,6,6,0.0
04fdadea-6fec-4cca-9dd1-a701cabd3a84,0.95,1.0,0.0,5,5,5,0.0
04fdadea-6fec-4cca-9dd1-a701cabd3a84,0.9,1.0,0.0,5,5,5,0.0
04fdadea-6fec-4cca-9dd1-a701cabd3a84,0.85,1.0,0.0,5,5,5,0.0
04fdadea-6fec-4cca-9dd1-a701cabd3a84,0.8,1.0,0.0,5,5,5,0.0
04fdadea-6fec-4cca-9dd1-a701cabd3a84,0.75,1.0,0.0,5,5,5,0.0
04fdadea-6fec-4cca-9dd1-a701cabd3a84,0.7,1.0,0.0,5,5,5,0.0
05825e1c-33fe-4508-8ae0-b469faecbd73,0.95,1.0,0.0,5,5,5,0.0
05825e1c-33fe-4508-8ae0-b469faecbd73,0.9,1.0,0.0,5,5,5,0.0
05825e1c-33fe-4508-8ae0-b469faecbd73,0.85,1.0,0.0,5,5,5,0.0
05825e1c-33fe-4508-8ae0-b469faecbd73,0.8,1.0,0.0,5,5,5,0.0
05825e1c-33fe-4508-8ae0-b469faecbd73,0.75,1.0,0.0,5,5,5,0.0
05825e1c-33fe-4508-8ae0-b469faecbd73,0.7,1.0,0.0,5,5,5,0.0
06448211-0cff-4fa3-ab12-feb854637e8b,0.95,1.0,0.0,5,5,5,0.0
06448211-0cff-4fa3-ab12-feb854637e8b,0.9,1.0,0.0,5,5,5,0.0
06448211-0cff-4fa3-ab12-feb854637e8b,0.85,1.0,0.0,5,5,5,0.0
06448211-0cff-4fa3-ab12-feb854637e8b,0.8,1.0,0.0,5,5,5,0.0
